SampleNo	Depth	Age	VERY_COARSE_SAND	COARSE_SAND	MEDIUM_SAND	FINE_SAND	VERY_FINE_SAND	VERY_COARSE_SILT	COARSE_SILT	MEDIUM_SILT	FINE_SILT	VERY_FINE_SILT	CLAY
1225	196.91	494.49415	0	0	4.07537845664e-05	0.0196143158351887	0.0630552464425965	0.0964271712373549	0.144943375963023	0.200992243829396	0.196789557761842	0.129464745314019	0.148672589832014
1229	197.55	497.0151	0	0	0.00041410226507	0.0094108194720921	0.0347731801814038	0.0637797880424762	0.118023514861617	0.214327762097314	0.230792878275701	0.153468286461559	0.175009668342766
1233	198.19	499.5791	0	0	1.084890025e-06	0.0171850751849874	0.0616898837778698	0.102720279072552	0.138356181695284	0.194568183883668	0.19852302672499	0.134666522295313	0.15228976247531
1237	198.83	502.18295	0	0	0	0.019935803525566	0.074508561385828	0.103204709967012	0.14455240173651	0.209656032491076	0.200007712528359	0.120839658667153	0.127295119698496
1241	199.47	505.58365	0	0	0.0007587383249713	0.0077617183980322	0.0255080461822628	0.0847264085261127	0.141417424848772	0.214673347918647	0.219695593725552	0.144515098863754	0.160943623211894
1245	200.11	509.4285	0	0	0.0003560387098229	0.0101460896747623	0.0307280201645739	0.0745936995177327	0.147031664806505	0.215720833988367	0.213209945942676	0.144451755576582	0.163761951618978
1249	200.75	512.42375	0	0	2.45703503864e-05	0.0119016221244503	0.0419091281625167	0.0826327645910608	0.141826092637593	0.214541199060611	0.214695440233052	0.139492383992355	0.152976798847975
1253	201.39	514.93715	0	0	1.5564592486e-06	0.0027650880308117	0.0110788911416427	0.0480550936286758	0.0940792069538785	0.21253797175951	0.260659324069823	0.178187778357491	0.192635089598919
1257	202.03	517.1798	0	0	0.0001481437702331	0.0045652524920333	0.0227520710074935	0.0795981702711912	0.136233453515901	0.211833409833012	0.22176116467449	0.148769050786937	0.174339283648709
1261	202.67	519.2524	0	0	0.0009036029207916	0.0049082737190527	0.0124993935633465	0.0441894548297089	0.103715841874003	0.215260197281912	0.250504432903212	0.171792728627112	0.196226074280862
1265	203.31	521.44665	0	0	6.3163813998e-05	0.0078368119100878	0.0296416887964786	0.0553814719062906	0.137321760859877	0.239940202225507	0.223935756365464	0.140899814656087	0.16497932946621
1269	203.95	523.78255	0	0	1.96081907683e-05	0.0143206237320044	0.0640342318853588	0.104917582237355	0.154654630094259	0.197668730826063	0.186533054872691	0.12557271902869	0.152278819132811
1273	204.59	526.12985	0	0	7.07623192e-08	0.008332387042923	0.0423838177358184	0.0842889346719828	0.1569758445605	0.224798439257771	0.204578678194114	0.129753939673378	0.148887888101194
1277	205.23	528.51715	0	0	3.5745651497e-05	0.0086106075109419	0.0353117111669389	0.0821751979422498	0.15990409180723	0.223836355339803	0.204843040615613	0.132220058499406	0.153063191466319
1281	205.87	530.4084	0	0	0.0010278246348477	0.0126859990047252	0.0249745742861601	0.0544857137111214	0.121444546172688	0.225546435062212	0.234920761525749	0.152164337012114	0.172749808590383
1285	206.51	531.8524	0	0	0.0002700783216212	0.005069802093158	0.0175146471891268	0.0663715073893582	0.172565587016205	0.246017691658907	0.210411433323707	0.130841815656007	0.150937437351909
1289	207.15	533.14995	0	0	0.0007302958066582	0.0043533396393891	0.0109651034076221	0.0585000851295063	0.1305420615571	0.218311751981423	0.231812771789889	0.157606499697162	0.18717809099125
1293	207.79	534.3044	0	0	0.0004315715125375	0.0028415148943541	0.0107313793544715	0.0550784674041116	0.120290276186303	0.205362599057637	0.233086807096594	0.168858699674195	0.203318684819797
1297	208.43	535.4705	0	0	6.6701100995e-06	0.0044617089330249	0.0127634428273652	0.0447089921572406	0.106702925783216	0.210175357722217	0.244156521142065	0.172162656235247	0.204861725089526
1301	209.07	536.6868	0	0	0.000121822811518	0.0037238942365816	0.009502516725166	0.0559548753424972	0.135923308743427	0.221943824378366	0.230666897848992	0.158265681680449	0.183897178233003
1305	209.71	538.4114	0	0	3.1903175376e-06	0.0032039624520399	0.0079635254088327	0.0382715098135826	0.100505833406775	0.20266823420976	0.247834755152323	0.181756170765146	0.217792818474004
1309	210.35	540.85055	0	0	1.71032261903e-05	0.004200751529895	0.0162364741723061	0.0710795235835849	0.139116036328219	0.198376404708829	0.208860009484151	0.156089731412361	0.206023965554464
1313	210.99	543.10225	0	0	3.020901048e-06	0.0044378826325605	0.0152305618053762	0.0708275632018291	0.147305545372019	0.2077057590144	0.21017719119098	0.151360832573448	0.19295164330834
1317	211.63	545.1025	0	0	9.76436176575e-05	0.0035927098576033	0.0140544765956977	0.0629455422495692	0.134225922498703	0.209654350513537	0.220494380326	0.160418780479263	0.194516193861969
1321	212.27	547.15765	0	0	0.0003316941486327	0.0062768685338897	0.0162478451975356	0.0760696513171792	0.150447729034847	0.206185154032356	0.207467274351742	0.150020796980368	0.18695298640345
1325	212.91	549.32675	0	0	5.34212282762e-05	0.0054976191289335	0.015708313279634	0.0674097778249622	0.141209167614172	0.206771251967108	0.214904237064224	0.157214357689079	0.191231854203611
1329	213.55	551.427	0	0	0.0009851858888731	0.0032082151017802	0.0084857362111532	0.040197800959736	0.111128262128087	0.221893265855742	0.250401933214609	0.169964040876211	0.19373555976381
1333	214.19	553.5221	0	0	0.0010486821352405	0.0097218056736853	0.0126417282687453	0.0551286445788766	0.131580783620505	0.210442611538677	0.222530760456886	0.159100023976344	0.19780495975104
1337	214.83	555.55185	0	0	5.35111210071e-05	0.0046830894628597	0.0168677001352076	0.0729546530634335	0.148763532164032	0.21487782007151	0.214861765393102	0.149612189385967	0.177325739202881
1341	215.47	557.4369	0	0	4.804103035e-07	0.0036438258624141	0.0076162510938428	0.0378006873912634	0.107556571480645	0.226563621783019	0.253850212909307	0.17179909687665	0.191169252192555
1345	216.11	559.28565	0	0	0.0001755318106765	0.0044404560352017	0.0101129300972911	0.0430095734074273	0.130553386937289	0.22244774685537	0.237224067269629	0.16382498292896	0.188211324658156
1349	216.75	561.0679	0	0	0.0004386007353543	0.0047039676201994	0.0128052380571848	0.0590568241849427	0.131291711076423	0.198168318161294	0.215950059648337	0.163486168531809	0.214099111984456
1353	217.39	562.73415	0	0	0	0.0019611422287773	0.0075371510571884	0.0463663813772635	0.1334483648795	0.221323166463886	0.229188723002687	0.162637067516822	0.197538003473876
1357	218.03	564.10265	0	0	0.0003306502850566	0.0073670114416896	0.0206454354196454	0.0596478348880463	0.128683310805107	0.215788038586456	0.225333456177252	0.155833514334803	0.186370748061944
1361	218.67	565.42795	0	0	0.001048901174659	0.005659670064011	0.0099917303562772	0.0386354212273607	0.104377362509912	0.215076367641807	0.252041799375757	0.175052033907188	0.198116713743029
1365	219.31	566.74525	0	0	0	3.287524055e-07	0.0042264066591481	0.0381646737766876	0.103395205233018	0.211145336760988	0.253160360038974	0.182043926958396	0.207863761820383
1369	219.95	568.052	0	0	4.0780452221e-06	0.0029084330614498	0.0052349894696293	0.0306701105003064	0.0981651767441325	0.204224324009162	0.25053070934728	0.186301447757523	0.221960731065295
1373	220.59	569.4432	0	0	0.0004884308910765	0.0047848203959306	0.011687548786323	0.0464758989971913	0.123668519368222	0.220146162880502	0.240730719631579	0.164757547755116	0.18726035129406
1377	221.23	570.84265	0	0	1.9631079188e-06	0.0060424650646616	0.0166144512275034	0.0397177078507371	0.103311971908864	0.210893963770643	0.248840532450654	0.174225166323273	0.200351778295746
1381	221.87	572.3065	0	0	0	0.0026709749436252	0.0179025740097675	0.0491307170742987	0.118233674781306	0.216680521031407	0.238611468462848	0.164557081470952	0.192212988225796
1385	222.51	573.78985	0	0	1.2847328111e-05	0.0065063135282194	0.0224159384333437	0.0405570083138055	0.108152136311716	0.224258148668145	0.248586570288461	0.166259399418495	0.183251637709704
1389	223.15	575.2536	0	0	0.00100508834517	0.0063407127906753	0.0097015743145347	0.0450269773572922	0.136481253961744	0.245601689246773	0.235854306647092	0.151367788101408	0.168620609235311
1393	223.79	576.71055	0	0	7.35418933e-06	0.0093833875231933	0.0169316433096727	0.0483892183402655	0.120816268169167	0.242438176378531	0.248349255179578	0.155284749323579	0.158399947586684
1397	224.43	578.1673	0	0	0.0001309224321746	0.0049299186434204	0.0149649653520395	0.0427633317312205	0.109127685364051	0.220370141353498	0.248077108847675	0.170765910382673	0.188870015893248
1401	225.07	579.6153	0	0	4.829613881e-07	0.0045371525705165	0.0148005539174527	0.0639579716713123	0.162945089289148	0.23377211029927	0.212035514558894	0.143680830124155	0.164270294607864
1405	225.71	580.9183	0	0	0.000758411400362	0.0108232108047697	0.0091640220740264	0.0332401074718768	0.0977304008465329	0.204366961420849	0.250793407806109	0.183029793427289	0.210093684748185
1409	226.35	582.2212	0	0	0.0006812539690754	0.0033792696220807	0.0091695083387362	0.0416973684285825	0.110090441915927	0.206115214564332	0.242463304888399	0.17507572198492	0.211327916287947
1413	226.99	583.5847	0	0	0.0001385180888229	0.0036621558919738	0.0051349588973624	0.0352038851340568	0.103189018602744	0.209221277974934	0.251790591385828	0.180514035132906	0.211145558891372
1417	227.63	584.9619	0	0	0.0002477632002444	0.003795650489933	0.0078816947959681	0.0292935413846619	0.0854077143116201	0.194810105852856	0.253222596940813	0.187195544008712	0.238145389015192
1421	228.27	586.69265	0	0	9.06883650494e-05	0.0060827766161235	0.0154142770373106	0.0561445340333271	0.123012306893993	0.207271096160556	0.228644584533573	0.163277369535957	0.20006236682411
1425	228.91	588.4251	0	0	0.0020196823775599	0.01275908872763	0.0165174942954087	0.0703371366220164	0.165124876649234	0.211371889118027	0.19976496568643	0.142271228903636	0.179833637620058
1429	229.55	589.97775	0	0	1.52638077174e-05	0.0047692661451199	0.0127038848460983	0.0805608787553475	0.213136512936547	0.211154556520088	0.199539112489099	0.128061432671415	0.150059091828568
1433	230.18	591.4877	0	0	5.02806204721e-05	0.0058834038948057	0.013748092736623	0.0533210775644676	0.186565133182094	0.249568070336181	0.20736794212005	0.129492801309597	0.154003198235709
1437	230.83	593.21825	0	0	2.52871184009e-05	0.0037934935904769	0.0114721893280443	0.0708413520428465	0.19251079338097	0.23829748271913	0.202447525421199	0.129313059173023	0.151298817225911
1441	231.47	594.951	0	0	9.65084733739e-05	0.0121174369920561	0.0283608970581916	0.0920214948402088	0.196449172989404	0.242291792956483	0.183539974020434	0.113348111138518	0.131774611531331
1445	232.11	596.94565	0	0	0.0003172311943631	0.0059409013309911	0.0148372681568953	0.0751558180793261	0.165443198613332	0.230616721093765	0.212906360103944	0.137796364258342	0.156986137169041
1449	232.75	598.9856	0	0	0.0003223147879757	0.0045018164454754	0.0151475041426963	0.0940132403746271	0.202050231875315	0.215882548887871	0.181670397680543	0.123647767860469	0.162764177945028
1453	233.39	600.72555	0	6.21450096e-08	0.0003821169895262	0.0108420282899237	0.0197621495915899	0.0592246733558259	0.155782976288036	0.26656085880333	0.2213051303271	0.126588307825466	0.139551696384193
1457	234.03	602.4342	0	0	0.0001782409854884	0.0052165022006669	0.0161449829826976	0.0789303596660867	0.144841895433289	0.205882346336524	0.208288400928804	0.152921043189847	0.187596228276596
1461	234.66	604.0267	0	0	1.791543278e-07	0.0032491883901227	0.0100391421855913	0.0540015479786885	0.145593952242788	0.218982940796803	0.22596185929287	0.154642139824121	0.187529050134688
1465	235.31	605.67075	0	0	0	0	6.4821898472e-05	0.105027854470908	0.122257145385967	0.210088653484949	0.220473699887779	0.154867395904577	0.187220428967347
1469	235.95	607.4306	0	0	2.65023865674e-05	0.0055062499315385	0.0168664703927404	0.0565243498722818	0.140776637400255	0.216774266009753	0.231790660222422	0.155733525562047	0.176001338222395
1473	236.59	609.19405	0	0	0.0004315674345458	0.0071144834743557	0.0202338710523078	0.0630446802275782	0.141015112456613	0.224971060107789	0.231418355629931	0.149320932909384	0.162449936707496
1477	237.23	610.73605	0	0	0.0008579721101213	0.0074982219705548	0.0275533260340494	0.0916528105287034	0.163369192078354	0.224963686240284	0.213538017825555	0.12943976408857	0.141127009123807
1481	237.87	612.2341	0	0	0.0001356913927025	0.008250312586842	0.0356661392927489	0.0915726789970379	0.148803405677451	0.226100625402534	0.213401162245059	0.131883094455662	0.144186889949963
1485	238.51	613.72475	0	0	1.12313151106e-05	0.0097601164255997	0.0413651493004728	0.128882702168826	0.205428145706661	0.208804870424547	0.172298165402014	0.10486868877577	0.128580930480999
1489	239.15	615.21215	0	0	1.566882372e-07	0.0060560965973224	0.0307957025057722	0.0880002901015561	0.172907068137153	0.214477211766981	0.205450514253236	0.129984742082483	0.15232821786726
1493	239.79	616.73505	0	0	2.65698077804e-05	0.0070883177112842	0.0339197344492356	0.0753263836188892	0.135711683535486	0.207169719732074	0.213119574546142	0.149179800316959	0.178458216282149
1497	240.43	618.28375	0	0	8.90294216674e-05	0.0063680942851195	0.0148064062011628	0.058314760363228	0.136531985306745	0.226826504028289	0.231016427051623	0.154556530068399	0.171490263273766
1501	241.07	619.757	0	0	0.001522849550129	0.0091177712015053	0.0165033115261734	0.0613391404229821	0.144970199332002	0.235786601212894	0.227160638448577	0.145763560333467	0.15783592797227
1505	241.71	621.20705	0	0	0.0001082879823512	0.0058673145647653	0.0170944486883914	0.0775296990611412	0.150701026007852	0.215010496598508	0.213464893093238	0.146997374912567	0.173226459091185
1509	242.35	622.71895	0	0	9.70773420331e-05	0.0036552175430534	0.0148208074509996	0.0707828271931882	0.150945744774769	0.226283706026617	0.222573761214041	0.147076442017618	0.163764416437681
1513	242.99	624.305	0	0	1.786095133e-05	0.0030857442834761	0.0177695840424828	0.0917544074521957	0.186279874583832	0.23421407074972	0.195721356719781	0.123439336364487	0.147717764852695
1517	243.63	625.8435	0	0	3.17880473862e-05	0.0056385175651682	0.0135564445450863	0.0631985422699958	0.147117552341314	0.237952678598039	0.22974224347174	0.144136838288982	0.158625394872289
1521	244.27	627.35595	0	0	0.0001741531480448	0.0036862303739996	0.014610134550888	0.0743304466085879	0.161925701213227	0.225497099886208	0.220037012579224	0.141711885047841	0.15802733659198
1525	244.91	629.019	0	0	1.63487948454e-05	0.0047010118053606	0.0173672484904498	0.0870330800052945	0.163061540025007	0.224380384227962	0.212287333652698	0.136738453552124	0.154414599446258
1529	245.55	630.7531	0	0	0.0009136678040481	0.0100059987656033	0.0288509027475305	0.105307638825787	0.170967689619278	0.206868916920197	0.192141459321479	0.130097433813379	0.154846292182699
1533	246.19	632.68145	0	0	0.0003515708915612	0.0021099285113126	0.0066227640919403	0.0479318923270365	0.131869166183566	0.228243513676507	0.241238881805	0.161298701791703	0.180333580721374
1537	246.83	634.7525	0	4.477928132e-07	0.0016174608728902	0.0049470855875221	0.0149750155847864	0.0740375689022022	0.146477638532469	0.221081788260949	0.224721777839671	0.14755611228461	0.164585104342087
1541	247.47	636.58895	0	0	0.0003392356454596	0.003981040725933	0.0159498289001618	0.0798045811536782	0.145511743594052	0.209097388248892	0.221796875344572	0.153296813195547	0.170222493191705
1545	248.11	638.21245	0	0	0.0001891975161959	0.0036212833795722	0.017616694564613	0.10240605882386	0.167883254519503	0.218783936079551	0.199033821580552	0.131265474259185	0.159200279276968
1549	248.75	640.0841	0	0	3.67310888379e-05	0.0036683910571294	0.0208615261408055	0.109242704917161	0.172242451346566	0.22096327611988	0.197983346870244	0.124862771200024	0.150138801259352
1553	249.39	642.25215	0	0	8.9839350943e-06	0.0027046190176347	0.0066008381834587	0.0688395719978187	0.185229679776199	0.263260282731663	0.22144056409256	0.125683631713447	0.126231828552125
1557	250.03	644.3421	0	0	7.7613600922e-06	0.0027246448009451	0.0093731173597415	0.0720976300868418	0.167986044650685	0.2379964003611	0.214876529612821	0.13548980616046	0.159448065607314
1561	250.67	646.3597	0	6.218345834e-07	0.0017808859635007	0.0041650899240153	0.0135643521844752	0.0830514453424158	0.170043456464641	0.219434883173841	0.203466111599858	0.136462654228177	0.168030499284493
1565	251.31	648.36055	0	0	0.0002216537498952	0.0031332316266767	0.0134866047239818	0.0694223880412236	0.148457108312453	0.224453214191108	0.221775291219321	0.148750142244166	0.170300365891175
1569	251.95	650.3394	0	1.926266702e-07	0.001266802938528	0.0053862474188718	0.010001098677937	0.0683492021396185	0.167830572941361	0.246231308883242	0.221125038135968	0.134348447507406	0.145461088730398
1573	252.59	652.12985	0	0	9.8136160403e-06	0.0043722504989289	0.0160664690829719	0.0779746148489037	0.167819232839264	0.225539592722147	0.210245964508758	0.137169879750867	0.160802182132119
1577	253.23	653.6375	0	0	4.2328501624e-06	0.0031634215919191	0.007562423075463	0.0477195635660393	0.131438143850241	0.232169326295307	0.241054934268882	0.158665669619456	0.17822228488253
1581	253.87	655.4694	0	0	7.664132554e-07	0.0028876976006755	0.0047725991388246	0.0367729447285985	0.0901530837898083	0.173432722302909	0.237250445339936	0.193797922777673	0.260931817908319
1585	254.51	657.84415	0	0	0.0001272578979384	0.0043758843670829	0.0094484590380487	0.0537936670411166	0.13051341489885	0.222520132724581	0.235418714090903	0.159008300351496	0.184794169589984
1589	255.15	660.24895	0	0	0	0	1.16441443736e-05	0.030291202691953	0.0913691030774064	0.207540820799698	0.263769579420861	0.187501978254885	0.219515671610822
1593	255.79	662.77385	0	0	0.0002245183059551	0.005009539641814	0.0107294469169358	0.0544353902964798	0.128035109789951	0.217503876073442	0.235547540286283	0.162544948039497	0.185969630649642
1597	256.43	665.21015	0	0	2.84957647681e-05	0.0042270471477322	0.0070376838311037	0.035230444369423	0.111077192968861	0.223618366074631	0.248347867403181	0.171169746119438	0.199263156320861
1601	257.07	667.4497	0	0	6.74269189768e-05	0.0039334964292064	0.0068910734560947	0.0496067146376047	0.124832541478681	0.212033069188851	0.23521852790856	0.166223424078403	0.201193725903622
1605	257.71	669.6726	0	5.815908775e-07	0.0016421114972693	0.0042533602342277	0.0122843117761772	0.100107047416994	0.183987542614131	0.228913871161047	0.19997220937021	0.124915346048544	0.143923618290522
1609	258.35	671.85885	0	0	9.41568267487e-05	0.0038399372245742	0.0088565817394813	0.0846907380087063	0.139627729331211	0.224237184743691	0.224479313078646	0.145030792545626	0.169143566501315
1613	258.99	674.01665	0	0	0.0002218915237217	0.0048652619920244	0.0088312608554889	0.0548205072543619	0.131278794672933	0.216509045271064	0.235680613751515	0.160066610177999	0.187726014500892
1617	259.63	676.0177	0	0	1.21477796177e-05	0.0069155036826148	0.0278231802625535	0.100360700412847	0.143151619667964	0.209814965627023	0.20920937789408	0.139523794883092	0.163188709790208
1621	260.27	678.7024	0	0	1.39691577942e-05	0.0076035029649426	0.0386573059313024	0.0960721191159713	0.13059213085624	0.195613413858946	0.212346851393509	0.145922708245487	0.173177998475807
1625	261.042997	684.6869	0	0	2.42511920554e-05	0.0020145973600729	0.0054086445828595	0.057825454107777	0.1379066830275	0.243909004563971	0.242543072783427	0.148638279916987	0.16173001246535
1629	261.682997	689.8321	0	0	0	2.60767624623e-05	0.0062611565453891	0.0625563706703963	0.138956220124763	0.233995232741666	0.24132372244377	0.151345402541965	0.165535818169588
1633	262.322997	694.1879	0	0	7.8284671308e-06	0.0064745457572299	0.0184040618895897	0.0878011732878258	0.205418629332706	0.256936134644693	0.193657129732648	0.110224644255887	0.121075852632289
1637	262.962997	698.13235	0	0	4.41373762312e-05	0.004427400674705	0.0151326062359586	0.0668701895266466	0.146867735734302	0.24167312775638	0.233734202485027	0.142201477261122	0.149049122949627
1641	263.602997	700.6171	0	0	1.90745185e-07	0.0039172301581492	0.0191482074625925	0.0883174637316443	0.156833259314076	0.21273021461281	0.206950001037145	0.141702156633119	0.170401276305278
1645	264.242997	703.15275	0	0	0	1.72015971213e-05	0.0127712209368075	0.123764624189205	0.152479119158825	0.228395138270917	0.205206452804842	0.131254680990173	0.146111562052109
1649	264.882997	705.98165	0	0	5.3570941923e-05	0.0024532638943459	0.0074217618380709	0.0591268934851011	0.139101135280833	0.228445496829818	0.233700914621136	0.159505346652728	0.170191616456045
1653	265.522997	708.8312	0	0	7.239646554e-07	0.0056380989466067	0.0172810655083512	0.0809115015695249	0.168901024508057	0.240588420319257	0.214437611452112	0.131681934079088	0.140559619652348
1657	266.162997	711.7987	0	0	1.68915002357e-05	0.0045331000178301	0.0125964795172345	0.0775764362000147	0.16098869865706	0.235452308313347	0.222743547149708	0.136081652040628	0.150010886603941
1661	266.802997	714.83745	0	0	0.000248228885498	0.0037186392176589	0.0113766034399284	0.0545772717592898	0.131440352686887	0.226674765947991	0.235350201831709	0.15394581143898	0.182668124792058
1665	267.442997	718.3409	0	0	0.0002606619551976	0.0041423930072429	0.0101868740379879	0.0610803390415461	0.148012494620008	0.229245654293527	0.222338873187015	0.146677781512337	0.178054928345139
1669	268.082997	721.6754	0	2.782147858e-07	0.000671705596537	0.0033835709099123	0.0134576865891247	0.0647826124639126	0.145478352374105	0.224775703805458	0.221315235054381	0.147076485749791	0.179058369241993
1673	268.722997	723.45545	0	0	4.06529833069e-05	0.0019163938225257	0.0068182683775364	0.0479092254844751	0.135350244603645	0.226003281590455	0.229225951562841	0.155854496657292	0.196881484917923
1677	269.362997	725.2616	0	0	0.0022267915658857	0.0046973885832788	0.0128607039343996	0.0739701958607366	0.170954810790583	0.232391615095262	0.208606802261473	0.13492249581543	0.159369196092951
1681	270.002997	727.5218	0	0	0.000255689700369	0.0040544100085691	0.0075240994698728	0.0637849949595319	0.13335760362284	0.220491884023333	0.228542648808603	0.152650633785884	0.189338035620997
1685	270.642997	729.77235	0	0	0	0	2.57660866413e-05	0.0390005923046572	0.115496945120505	0.228959506731559	0.252579111920573	0.169162326291763	0.194775751544301
1689	271.282997	731.9902	0	5.724204447e-07	0.0017772983405427	0.0044277084672428	0.0132428765773652	0.0971865746060245	0.17324981762258	0.22659534871088	0.201679872665629	0.128483290311912	0.15335664027738
1693	271.922997	734.2252	0	1.77055877e-08	0.0007387981715082	0.0070473341543898	0.0150097532252327	0.0965099510841591	0.176846373859864	0.234908051778201	0.200092513531828	0.124735443443951	0.144111763045278
1697	272.562997	736.4558	0	0	8.9982374386e-06	0.0021723365120928	0.0086113456586267	0.0665722816101617	0.153105148223247	0.242344978247984	0.228961940321296	0.140741072240308	0.157481898948846
1701	273.202997	738.6909	0	0	1.62985173321e-05	0.0036882413889449	0.0112069048916989	0.069993858920743	0.152244349602388	0.230075809810897	0.21799850569376	0.142843376066828	0.171932655107407
1705	273.842997	740.3012	0	0	0	0	1.98091324996e-05	0.0452006561760711	0.118894439401535	0.234903570579848	0.255598984945382	0.163897448458327	0.181485091306337
1709	274.482997	741.87025	0	0	5.6283517819e-05	0.0048723556916891	0.0126034520545946	0.069062589228999	0.150593549431856	0.232287789542232	0.22425912147413	0.144429879752544	0.161834979306136
1713	275.122997	743.2696	0	2.471129175e-07	0.0026240736472719	0.0047204941656818	0.0081729849286911	0.0686220138434745	0.161643585468052	0.232240635504617	0.212633850316155	0.138968659954516	0.170373455058622
1717	275.762997	744.6687	0	0	2.4279644708e-06	0.001323840684121	0.0142956704836459	0.090053647569462	0.170988690442041	0.217298568785461	0.200161427782322	0.136163421195988	0.169712305092488
1721	276.402997	746.29225	0	0	0.0004198043506418	0.0097671773302799	0.0256782042815017	0.0634157497708245	0.109710996454127	0.189773238199067	0.231779306168106	0.167172991257278	0.202282532188174
1725	277.042997	747.93215	0	9.033764e-10	0.0010688693964733	0.0038205747603037	0.0063054477097064	0.0550130077693454	0.145050399491607	0.236410351300856	0.230785161473736	0.147873122567288	0.173673064627307
1729	277.682997	749.67625	0	0	0.0003378454494075	0.0035589276779054	0.0070088954782973	0.044546235929957	0.108834708882031	0.213486180778285	0.24496667491358	0.169213685813332	0.208046845077204
1733	278.322997	751.4399	0	0	0.0004643644287915	0.0031480194497931	0.00469588845274	0.0392691149202229	0.113066294791141	0.221017434385042	0.249439084149124	0.169480777501961	0.199419021921184
1737	278.962997	752.97645	0	0	6.88272563037e-05	0.0030732638262558	0.0060677620298462	0.0407084794557531	0.11207334674989	0.22240450752428	0.246554186508638	0.169614087623721	0.199435539025313
1741	279.602997	754.5088	0	0	0.0002590217720192	0.0031984914665839	0.0073286803899197	0.0536480617049411	0.136692460424137	0.235915517718015	0.235341898633883	0.15125005426943	0.176365813621071
1745	280.242997	756.1336	0	0	0	0	1.88638134375e-05	0.0343053362301706	0.103203571336992	0.22016787002855	0.260460223721929	0.18049579554871	0.20134833932021
1749	280.882997	757.76805	0	0	4.01228632103e-05	0.0030942774910643	0.0087031042945678	0.0535373708710196	0.119391287206283	0.22267465614228	0.239883844046675	0.161208964599831	0.191466372485068
1753	281.522997	759.47915	0	0	0.0003051102526377	0.0046779403065329	0.0092937647787532	0.0682480074892999	0.160209269816366	0.231188288440094	0.213642916502692	0.140400413833611	0.172034288580014
1757	282.162997	761.21415	0	0	0.000131734053607	0.0032628145663392	0.004585124306362	0.0345294943135169	0.103633601418964	0.224438731114786	0.255690694007837	0.17343254500216	0.200295261216428
1761	282.802997	763.02035	0	0	0	0	8.3120139621e-06	0.0358294480306791	0.115114975032905	0.243809650292918	0.258414327610446	0.164043423605814	0.182779863413275
1765	283.442997	764.8346	0	0	0.0002111570327981	0.0039084760194412	0.0058907506009238	0.0365615029412834	0.114546870942823	0.23185181414581	0.255133439165639	0.165884251497206	0.186011737654075
1769	284.082997	766.6031	0	0	3.02010123233e-05	0.0014128152815078	0.0051817034814906	0.0441841030028078	0.112654649434086	0.226536759044117	0.250494947573109	0.167706906455605	0.191797914714953
1773	284.722997	768.3851	0	0	0.000864822223766	0.0040611480228289	0.0071774438319026	0.04160836708144	0.11637004064484	0.239427060533403	0.252599077878707	0.159396439295047	0.178495600488065
1777	285.362997	770.2044	0	0	7.4038302213e-06	0.0062815162308425	0.0138423837925233	0.0746955310194791	0.227081534248102	0.287878252967296	0.197164827236526	0.0931537799415355	0.099894770733474
1781	286.002997	772.07035	0	3.976593509e-07	0.0011107816763429	0.0045063748274627	0.0087642592865349	0.0524917637125414	0.14188662791844	0.246476745774709	0.237406391495054	0.144577649739227	0.162779007910337
1785	286.642997	774.4643	0	0	2.41827013585e-05	0.003021748734209	0.0049568075653366	0.041468929292498	0.138055591686157	0.247664666856184	0.239734468582111	0.149896995539824	0.175176609042323
1789	287.282997	777.0981	0	0	6.09394553306e-05	0.0042120692655508	0.0187174585604919	0.0703465237023382	0.14923782348904	0.226667057946634	0.217664395260265	0.145623707671857	0.167470024648492
1793	287.922997	780.0606	0	0	8.8916446788e-06	0.008388613983597	0.0298876573495255	0.105693092867465	0.221355457748849	0.263329738338065	0.177786875724379	0.0900930307481501	0.10345664159529
1797	288.562997	783.2102	0	0	6.6897664005e-06	0.0044827797158094	0.0135529751085304	0.071141052324148	0.173009664229828	0.25111327396585	0.217691218667254	0.130415232862994	0.138587113359186
1801	289.202997	786.0715	0	0	1.8307776979e-06	0.0033466445967445	0.0067451054295134	0.042706986244101	0.134957485966621	0.251200684682329	0.247295544216392	0.152988924421663	0.160756793664938
1805	289.842997	788.80075	0	0	3.9619971692e-05	0.0045704148664836	0.0115512782993807	0.066085373072682	0.14670028844839	0.218518721038929	0.218386377015085	0.149529123122019	0.184618804165339
1809	290.482997	790.9665	0	0	0.0005050473094473	0.0037442615438361	0.0097064932799397	0.0576010764055465	0.140895796251387	0.21611447580237	0.221574928350828	0.155786190957378	0.194071730099268
1813	291.122997	792.74425	0	0	0.000644990645588	0.004009633347108	0.0136007453858321	0.0762527419211531	0.157984128116077	0.217079354728484	0.208330071965197	0.142033349303453	0.180064984587108
1817	291.762997	794.9765	0	0	0.0001237398779634	0.0034230332982729	0.0069801139790645	0.0344411816095993	0.0973714325138246	0.207655724509022	0.253827524099486	0.180779240879769	0.215398009232999
1821	292.402997	797.62705	0	0	2.79625524102e-05	0.0032968376525418	0.0095569956139305	0.059072966292774	0.152945203725535	0.238736961435983	0.224180521612067	0.142608241628117	0.169574309486642
