Age	TIC
1214.566	5.383061062
1215.1745	0.726157685
1215.7805	0.248653324
1216.4	2.634909454
1217.0035	0.489997276
1217.6125	0.408838355
1218.2175	0.537152138
1218.823	0.211612062
1219.4235	0.890506343
1220.027	0.334605217
1220.637	3.571127707
1221.246	1.255851696
1221.8675	1.529719879
1222.484	4.448596991
1223.1005	5.914512186
1223.728	6.820189432
1224.3405	8.162612819
1224.9585	8.672539556
1225.557	8.859935459
1226.1215	9.085417712
1226.6935	9.17891746
1227.274	7.711816156
1227.86	7.616379056
1228.4475	8.58208548
1229.0315	9.343032795
1229.6055	9.092010634
1230.1395	7.519594909
1230.5995	8.919177811
1231.0585	8.739121324
1231.517	9.172298098
1231.9715	9.749152884
1232.4235	8.913580941
1232.9445	8.507641652
1233.317	7.89971607
1233.77	8.867132688
1234.2435	9.035962478
1234.718	8.176097243
1235.183	8.215770835
1235.6615	8.530005
1236.147	7.788512828
1236.6165	8.554219513
1237.097	8.092337374
1237.5725	8.739313262
1238.0405	7.974614062
1238.5045	7.967344353
1238.9695	7.804647975
1239.4415	7.937404971
1239.9135	8.145074821
1240.383	8.613905677
1240.8505	8.994970244
1241.329	8.059901329
1241.812	7.588935497
1242.3075	6.762609029
1242.804	5.412333574
1243.307	4.189637125
1243.8035	2.998566429
1244.2985	1.358560448
1244.795	0.31755639
1245.285	0.660255988
1245.721	0.290831765
1246.1385	1.537861706
1246.5705	0.269415099
1247.006	0.560537301
1247.4305	0.227141006
1247.8655	0.14
1248.2985	0.416439534
1248.7245	0.733279808
1249.3245	0.271440834
1250.024	0.443643029
1250.726	2.67015313
1251.4245	1.398854148
1252.125	0.341323983
1252.819	0.337743795
1253.4985	0.255297102
1254.192	0.532608869
1254.9915	0.343942148
1255.8925	0.733964262
1256.7885	0.285722221
1257.6955	0.389778146
1258.604	2.645025324
1259.517	0.179119582
1260.413	0.924057132
1261.318	1.905016991
1262.164	0.354603586
1262.943	0.351984072
1263.7245	2.168716288
1264.512	1.050425815
1265.305	1.802514376
1266.097	2.644961417
1266.8895	3.207957973
1267.689	1.19952
1268.755	0.496227683
1270.5795	3.70818057
1272.3945	1.566037793
1274.2175	4.348192271
1276.048	5.275139205
1277.8795	4.884277032
1279.706	6.614143734
1281.541	6.186515307
1283.2365	7.393060125
1284.194	6.749471489
1285.1535	5.949386449
1286.119	6.412161688
1287.0835	5.690093677
1288.078	4.564381943
1289.0335	3.130404255
1290.0115	0.836452776
1290.965	0.591764839
1291.535	0.641497019
1292.1005	0.604377053
1292.6695	0.522170575
1293.2355	0.19657414
1293.801	5.54547743
1294.373	0.601819191
1294.938	0.076757316
1295.501	0.605771583
1296.0825	0.551455799
1296.676	0.942549894
1297.276	0.420907908
1297.871	0.996319097
1298.4775	0.373954793
1299.072	2.021542227
1299.6725	1.369248832
1300.2665	1.64775735
1300.9065	4.079343316
1301.575	1.276505282
1302.262	3.742162598
1302.946	6.569325
1303.6235	7.031408835
1304.3035	7.295457238
1304.963	6.075105086
1305.6155	5.91563807
1306.181	6.306280438
1306.7035	6.470783323
1307.225	7.466518404
1307.749	9.415439846
1308.2825	9.891058611
1308.8075	8.599412784
1309.334	8.346446465
1309.8535	8.808602265
1310.3805	9.639753434
1310.9385	8.637269441
1311.4935	8.499384081
1312.044	7.973920063
1312.596	8.40009324
1313.151	8.74680959
1313.6965	8.539158375
1314.254	8.530634887
1314.809	8.938948119
1315.3775	9.53117652
1315.9515	9.036058827
1316.5315	9.423095284
1317.112	9.150921395
1317.689	8.97120695
1318.256	8.258332109
1318.8305	8.977072093
1319.398	8.409571482
1319.9305	6.797708758
1320.4665	8.02744277
1321.008	8.8597291
1321.542	8.621066095
1322.082	8.76534518
1322.6245	7.501627229
1323.18	0.517941796
1323.923	2.783133298
1325.8385	6.555762198
1327.749	0.169388175
1329.6705	0.701880295
1332.2015	0.605888404
1334.1215	0.660994573
1336.0465	2.108123733
1337.9575	1.077020645
1339.461	3.386372258
1339.9135	5.932668334
1340.5865	6.423728579
1341.257	2.734903237
1341.943	4.119613727
1342.642	7.18
1343.337	9.871126604
1344.0145	10.1892979
1344.672	9.940977015
1345.1395	9.770678425
1345.576	9.824278019
1346.0195	10.69642429
1346.4535	10.37898292
1346.8935	11.16416971
1347.332	10.78366746
1347.7735	11.08448182
1348.2045	11.41385296
1348.639	11.25552192
1349.0675	11.2338884
1349.4965	11.15486717
1349.9235	11.56975637
1350.3565	10.9599802
1350.785	11.33874918
1351.2145	11.51030646
1351.6455	11.48343316
1352.0555	11.39623555
1352.449	11.38893432
1352.8435	10.66333517
1353.246	11.6047618
1353.644	11.64399441
1354.033	11.28858018
1354.425	11.28348491
1354.813	10.3352431
1355.2155	10.75876776
1355.655	11.37841307
1356.093	11.54401349
1356.5265	10.33363612
1356.9625	10.34397849
1357.397	11.06733887
1357.834	10.86696659
1358.275	10.70812754
1358.6895	10.98518672
1359.098	11.03100198
1359.512	10.77774106
1359.932	10.31598327
1360.347	10.21828613
1360.7655	11.26513663
1361.184	11.31193856
1361.605	11.13152826
1362.012	10.87756051
1362.401	10.66759382
1362.7945	10.80248727
1363.183	10.33702744
1363.573	10.43684432
1363.9595	10.02166946
1364.341	0.244587978
1364.7320087595	0.219797938
1365.10001700374	0.145153205
1365.46802524797	0.273622136
1365.83603349221	0.107305705
