Age	TOC
1213.336	1.48495743
1213.9525	1.65599634
1214.566	2.076472
1215.1745	1.56741338
1215.7805	1.08977691
1216.4	1.33744369
1217.0035	1.18874504
1217.6125	1.67659853
1218.2175	1.26659349
1218.823	1.16488792
1219.4235	1.09787224
1220.027	1.89688407
1220.637	1.44704768
1221.246	1.29969301
1221.8675	1.37187229
1222.484	1.62323714
1223.1005	1.51100676
1223.728	1.63864948
1224.3405	1.50191817
1224.9585	1.58536196
1225.557	1.67601581
1226.1215	1.67394665
1226.6935	1.58973365
1227.274	2.0531873
1227.86	1.67877445
1228.4475	1.2243379
1229.0315	1.43031364
1229.6055	1.419817
1230.1395	2.08627982
1230.5995	1.18672825
1231.0585	1.74460412
1231.517	1.57426951
1231.9715	1.71599029
1232.4235	1.82797679
1232.9445	1.82347905
1233.317	1.61866898
1233.77	1.56270559
1234.2435	1.61289256
1234.718	1.61825673
1235.183	1.60917047
1235.6615	1.41311469
1236.147	1.62172688
1236.6165	1.45906026
1237.097	1.43243963
1237.5725	1.34804555
1238.0405	1.31500485
1238.5045	1.42985376
1238.9695	1.44480874
1239.4415	1.25970904
1239.9135	1.36124799
1240.383	1.38569895
1240.8505	1.30285573
1241.329	1.70189817
1241.812	1.83091629
1242.3075	1.95667279
1242.804	2.70887126
1243.307	2.10579296
1243.8035	1.53659786
1244.2985	1.66348262
1244.795	1.19468351
1245.285	1.56684085
1245.721	1.09869778
1246.1385	1.2168223
1246.5705	1.03990563
1247.006	1.26409235
1247.4305	1.08272855
1247.8655	0.9849165
1248.2985	0.76585715
1248.7245	0.82536788
1249.3245	0.54897066
1250.024	0.71394471
1250.726	1.14528409
1251.4245	1.01583058
1252.125	1.25958967
1252.819	1.35951665
1253.4985	1.70297405
1254.192	2.15493981
1254.9915	1.72913381
1255.8925	0.95388857
1256.7885	0.83470654
1257.6955	0.72992937
1258.604	0.76043149
1259.517	0.61788601
1260.413	0.70574823
1261.318	0.83909037
1262.164	1.51265248
1262.943	2.03379654
1263.7245	2.07666092
1264.512	2.22379751
1265.305	3.39521419
1266.097	2.76660925
1266.8895	3.37779306
1267.689	2.4269582
1268.755	1.64969138
1270.5795	3.31903747
1272.3945	3.73688791
1274.2175	3.16689957
1276.048	4.2873298
1277.8795	5.42677867
1279.706	2.96382255
1281.541	2.19238858
1283.2365	2.28994063
1284.194	2.45669668
1285.1535	2.63507849
1286.119	2.48280287
1287.0835	2.32879848
1288.078	2.40389687
1289.0335	2.7183267
1290.0115	2.85538165
1290.965	3.63761328
1291.535	2.41712476
1292.1005	1.64013242
1292.6695	2.07409071
1293.2355	1.77612563
1293.801	1.17752063
1294.373	1.08287674
1294.938	1.44091812
1295.501	0.9199006
1296.0825	2.07851458
1296.676	1.16416832
1297.276	1.22375699
1297.871	1.42515853
1298.4775	1.12773155
1299.072	1.54196649
1299.6725	1.41566996
1300.2665	1.06253636
1300.9065	1.32484026
1301.575	2.4474904
1302.262	1.5672615
1302.946	1.827027
1303.6235	1.70161616
1304.3035	2.33072139
1304.963	2.29564105
1305.6155	1.34469153
1306.181	1.57086641
1306.7035	1.94516576
1307.225	2.24590421
1307.749	3.2080683
1308.2825	3.12595906
1308.8075	2.41703688
1309.334	1.46134822
1309.8535	1.80071455
1310.3805	3.25171054
1310.9385	3.42579408
1311.4935	1.82734916
1312.044	1.93288184
1312.596	1.8716251
1313.151	2.02854715
1313.6965	1.73237763
1314.254	2.34432164
1314.809	1.12373161
1315.3775	2.20572456
1315.9515	2.43289794
1316.5315	2.02434625
1317.112	1.92499233
1317.689	2.18498285
1318.256	1.98053511
1318.8305	1.88503306
1319.398	1.55113375
1319.9305	1.87608975
1320.4665	0.80045808
1321.008	0.87829729
1321.542	1.69226984
1322.082	1.51565219
1322.6245	2.06700974
1323.18	0.54514224
1323.923	1.32142209
1325.8385	0.74901498
1327.749	0.57476418
1329.6705	0.59944761
1332.2015	0.50033426
1334.1215	0.46862635
1336.0465	0.75044288
1337.9575	0.45406936
1339.461	0.58090147
1339.9135	0.77235153
1340.5865	1.04461752
1341.257	0.66714954
1341.943	0.86337582
1342.642	1.12
1343.337	1.16351541
1344.0145	1.15818581
1344.672	1.91320132
1345.1395	1.59190845
1345.576	2.94267798
1346.0195	1.83530951
1346.4535	1.67845442
1346.8935	1.17440865
1347.332	0.98859716
1347.7735	1.33529323
1348.2045	0.21371755
1348.639	0.83635099
1349.0675	1.21804341
1349.4965	1.08533472
1349.9235	0.78687774
1350.3565	0.92320606
1350.785	1.04865978
1351.2145	0.77458545
1351.6455	0.35794191
1352.0555	0.76125512
1352.449	0.53707664
1352.8435	0.80567774
1353.246	0.24947912
1353.644	0.2324179
1354.033	0.80250137
1354.425	1.07874052
1354.813	0.1257347
1355.2155	0.76876781
1355.655	0.66348134
1356.093	0.60408268
1356.5265	0.534636
1356.9625	0.69146087
1357.397	0.75505227
1357.834	0.72366266
1358.275	0.90100639
1358.6895	0.75542831
1359.098	0.53546519
1359.512	0.15901064
1359.932	1.04398748
1360.347	0.89373284
1360.7655	0.75429392
1361.184	0.40898257
1361.605	0.5622042
1362.012	0.52253073
1362.401	0.84302619
1362.7945	0.98742909
1363.183	0.96416668
1363.573	0.69112889
1363.9595	1.46847005
1364.341	5.92280407
1364.7320087595	21.70284841
1365.10001700374	21.33237391
1365.46802524797	0.84086803
1365.83603349221	1.19094219
