time	Medstackabschange
3.44484	-0.525287730367806
3.451675	0.377264586192285
3.45851	0.29701469212412
3.465345	0.243549795440001
3.47218	0.177154080932417
3.479015	-0.257614171168389
3.48585	-0.328803109002691
3.492685	-0.325687701515454
3.49952	-0.363853319985289
3.506355	-0.419420178347582
3.51319	-0.478661716143517
3.520025	-0.21793589099091
3.52686	-0.126399213411862
3.533695	-0.036675477780171
3.54053	0.105319540582722
3.547365	0.0517195177907085
3.5542	-0.0533898266242069
3.561035	-0.453963666425626
3.56787	-0.150207682919557
3.574705	0.0416413622447247
3.58154	0.228464466896485
3.588375	0.443577723633953
3.59521	0.506066041521984
3.602045	0.495278473909641
3.60888	0.490988219984522
3.615715	0.451861704747506
3.62255	0.387526663385097
3.629385	0.667688127054352
3.63622	0.560078949643632
3.643055	0.392657701981504
3.64989	0.518869240243561
3.656725	0.389981454344898
3.66356	0.231260826629006
3.670395	-0.392391203268776
3.67723	-0.450371564057842
3.684065	-0.406778380254883
3.6909	0.14123681075758
3.697735	0.43970786204439
3.70457	0.587637168644965
3.711405	0.587637168645011
3.71824	0.408576308190252
3.725075	0.22316827416824
3.73191	-0.094790964677154
3.738745	0.127221230568118
3.74558	0.0991975771952077
3.752415	-0.0434805787130805
3.75925	-0.15311289423894
3.766085	0.0986120307277091
3.77292	0.454230165138424
3.779755	1.0775669007844
3.78659	0.370534555319347
3.793425	-0.372283687715779
3.80026	-0.772088059402849
3.807095	-0.695381472163518
3.81393	-0.592738179217444
3.820765	-0.228197968183725
3.8276	-0.218209896709664
3.834435	-0.351046367760785
3.84127	-0.956805448873496
3.848105	-0.407953226692829
3.85494	-0.0908122515007136
3.861775	0.213071351107263
3.86861	0.760805029394937
3.875445	0.789376694205441
3.88228	0.567113014259336
3.889115	0.165112843319205
3.89595	0.538094682592346
3.902785	1.16744453003894
3.90962	0.847623553707238
3.916455	0.522540166174291
3.92329	0.190951957948066
3.930125	0.10531954058273
3.93696	0.190786803816217
3.943795	0.199187143522703
3.95063	-0.392391203268775
3.957465	0.188651060611151
3.9643	0.581466409718484
3.971135	0.833927021272562
3.97797	-0.327564453013822
3.984805	-0.826885449650796
3.99164	-0.854184676945429
3.998475	-0.945867741141291
4.00531	-0.865921880815855
4.012145	-0.633550017299917
4.01898	0.0125179324938191
4.025815	2.16294484130474
4.03265	5.3800272176894
4.039485	1.68886239881705
4.04632	1.15360161098733
4.053155	0.880106368640227
4.05999	2.12512454511069
4.066825	1.14881589466662
4.07366	0.216689727996009
4.080495	-0.854184676945359
4.08733	-0.854184676945358
4.094165	-0.854184676945428
4.101	-0.854184676945359
4.107835	-0.854184676945358
4.11467	-0.854184676945429
4.121505	-0.854184676945358
4.12834	-0.854184676945359
4.135175	-0.85418467694543
4.14201	-0.854184676945359
4.148845	-0.282811436784836
4.15568	-0.123201228858723
4.162515	-0.0486116173094843
4.16935	-0.0486116173094843
4.176185	-0.0486116173094882
4.18302	-0.0486116173094844
4.189855	-0.0486116173094843
4.19669	-0.0486116173094882
4.203525	-0.0486116173094844
4.21036	-0.0486116173094844
4.217195	-0.0486116173094882
4.22403	-0.0486116173094842
4.230865	-0.0486116173094844
4.2377	-0.232450687078934
4.244535	-0.375053772927264
4.25137	-0.571977554142982
4.258205	-0.575761085163643
4.26504	-0.577108592739389
4.271875	-0.577108592739389
4.27871	-0.335675772989545
4.285545	-0.258068345030984
4.29238	-0.21793589099091
4.299215	-0.222477629616863
4.30605	-0.220901158358255
4.312885	-0.217935890990911
4.31972	-0.15396493941919
4.326555	-0.143597764142455
4.33339	-0.134319104734763
4.340225	-0.0896599260807465
4.34706	-0.0545721800681479
4.353895	0.0968591448282624
4.36073	1.141789337057
4.367565	1.8288305255619
4.3744	1.92812944733803
4.381235	0.654340670398308
4.38807	-0.115236295499861
4.394905	-0.182926968541272
4.40174	0.505540551102497
4.408575	0.866995382672899
4.41541	0.517277754972979
4.422245	-0.392391203268775
4.42908	-0.858632577996387
4.435915	-1.03643601494721
4.44275	-1.19283322430831
4.449585	-1.21211121569895
4.45642	-1.21580090914465
4.463255	-1.21842085423641
4.47009	-1.21335737869384
4.476925	-1.196421573173
4.48376	-1.17944447911929
4.490595	-1.14665387694055
4.49743	-1.39318770726285
4.504265	-1.54091807820474
4.5111	-1.53661281026747
4.517935	-0.0935335411733063
4.52477	0.558907856708728
4.531605	0.649209631801846
4.53844	1.17588240477537
4.545275	1.30154217809701
4.55211	1.23414803179223
4.558945	0.791564986452419
4.56578	0.583181760588004
4.572615	0.377264586192284
4.57945	-0.80699188376859
4.586285	-0.814596480839865
4.59312	-0.700253519053153
4.599955	-0.618697405942161
4.60679	-0.60182916347531
4.613625	-0.582536158072532
4.62046	-0.515536129582507
4.627295	-0.42562471880103
4.63413	-0.312404054410348
4.640965	0.0180918844438036
4.6478	0.0180918844438069
4.654635	0.0180918844438053
4.66147	0.0180918844438036
4.668305	0.0528192941687211
4.67514	0.28666628436238
4.681975	0.833927021272493
4.68881	0.838164726155769
4.695645	0.837196322382565
4.70248	0.833927021272493
4.709315	0.736974038869348
4.71615	0.602928939853275
4.722985	0.443968087945572
4.72982	0.958547074263995
4.736655	1.58029232463937
4.74349	2.10748308102649
4.750325	0.998120256357595
4.75716	-0.37844318613323
4.763995	-1.29471830964903
4.77083	-0.843922599752614
4.777665	-0.394628291054739
4.7845	-0.155481354629819
4.791335	-0.130708234852005
4.79817	0.121027950623661
4.805005	0.349818972280833
4.81184	0.721044172151602
4.818675	1.05195299633532
4.82551	0.712553748373179
4.832345	-0.0896599260807391
4.83918	-1.04693831633182
4.846015	-0.865073589138672
4.85285	-0.42830847344359
4.859685	-0.692615140454993
4.86652	-0.408189697381629
4.873355	-0.0468624849130334
4.88019	1.80882435458979
4.887025	1.26405594366956
4.89386	0.628190015020641
4.900695	-1.28006088044713
4.90753	0.122412993229428
4.914365	1.427701167317
4.9212	3.83045356157409
4.928035	2.06099219291024
4.93487	0.855532184521127
4.941705	-0.623287940107051
4.94854	-0.566797720007667
4.955375	0.203413587896943
4.96221	1.78316916160776
4.969045	1.430039599684
4.97588	0.180367079497494
4.982715	-1.62897150500279
4.98955	-1.29823909545997
4.996385	-0.552170318829687
5.00322	0.251075568948268
5.010055	-0.756694943613691
5.01689	-1.0475163557933
5.023725	-1.29873080435241
5.03056	-1.39294372956819
5.037395	-0.59590238224354
5.04423	-0.180205678868675
5.051065	-0.587370669932251
5.0579	-0.978373077092201
5.064735	-1.15060631559601
5.07157	-1.14665387694064
5.078405	-0.155368749539889
5.08524	0.291234297509287
5.092075	0.623554438819864
5.09891	-0.773784642757371
5.105745	-0.839410889150592
5.11258	-0.510405090986142
5.119415	0.587494535531122
5.12625	0.477194096471837
5.133085	0.218202389703672
5.13992	-1.67327410087203
5.146755	-0.251146885505272
5.15359	1.00032356261651
5.160425	0.182285119528823
5.16726	0.538882918221601
5.174095	0.724426078351535
5.18093	0.387526663385098
5.187765	0.0940027290478843
5.1946	-0.103551640671311
5.201435	-0.310294585726233
5.20827	-0.283468299809248
5.215105	-0.0617488777977626
5.22194	0.474754319524014
5.228775	0.655845825100001
5.23561	0.693553516204151
5.242445	0.690257940573101
5.24928	-0.0671801966338565
5.256115	0.554512504699538
5.26295	1.49069996161282
5.269785	0.0445353130550173
5.27662	-0.00243226994182277
5.283455	-0.00613322389650942
5.29029	-0.0896599260807391
5.297125	-0.172897608534221
5.30396	-0.210053534697989
5.310795	-0.0332185015202638
5.31763	0.650564646383675
5.324465	1.01448928292586
5.3313	1.01864441074314
5.338135	-0.0185685793243178
5.34497	-0.543285777236776
5.351805	-0.920888178698647
5.35864	-0.64140234556882
5.365475	-0.448855148847197
5.37231	-0.207673813798097
5.379145	-0.768822511795747
5.38598	-1.2611319648353
5.392815	-1.84960616464829
5.39965	-1.60132320192953
5.406485	-0.852687029249694
5.41332	-0.0742668102915184
5.420155	-0.0742668102915184
5.42699	-0.0742668102915301
5.433825	-0.0405753673936617
5.44066	0.274643814264147
5.447495	0.563941304227179
5.45433	0.774159993056986
5.461165	0.98272714056829
5.468	1.14606082346726
5.474835	1.37660097752074
5.48167	1.88065889493949
5.488505	1.60004701091068
5.49534	1.52148619319101
5.502175	1.52148619319101
5.50901	0.679019952601321
5.515845	-0.743227374861859
5.52268	-2.72701376463386
5.529515	-2.00243754616247
5.53635	-2.32487096057982
5.543185	-2.75446688555136
5.55002	-1.61870942781025
5.556855	-0.710121478431226
5.56369	0.0820065334705935
5.570525	0.295167968649773
5.57736	0.364450126961752
5.584195	0.396452493511113
5.59103	0.331085238824677
5.597865	-0.0534986782111422
5.6047	-0.137164260006208
5.611535	0.177154080932416
5.61837	1.02896654398387
5.625205	1.27581191505493
5.63204	1.22901699319602
5.638875	0.856091456467624
5.64571	0.532336808995453
5.652545	0.110450579179128
5.65938	-0.477415553148619
5.666215	-0.41928880574268
5.67305	-0.274377315551431
5.679885	-0.284466731606354
5.68672	-0.316664280311533
5.693555	-0.341234710927538
5.70039	-0.258984199762165
5.707225	-0.0547786227329828
5.71406	0.106295451361873
5.720895	0.248988621282112
5.72773	1.74999194862052
5.734565	2.3912854426024
5.7414	1.98327966686763
5.748235	0.533173840163826
5.75507	0.351553090665386
5.761905	1.18796868442456
5.76874	2.02918500851656
5.775575	0.93297445834787
5.78241	-1.42886099974292
5.789245	-3.35497856947461
5.79608	-2.65319362119937
5.802915	-1.38781269097167
5.80975	1.00477521717063
5.816585	0.723337562482496
5.82342	0.344717961708428
5.830255	0.166892003739603
5.83709	-0.033469986221037
5.843925	-0.19514086729232
5.85076	-0.30003250853342
5.857595	-0.938548410297833
5.86443	-1.34501900330696
5.871265	-1.60844735061716
5.8781	-1.24168131230671
5.884935	-0.693880070964799
5.89177	0.469623280927606
5.898605	0.70240052276723
5.90544	0.528117871627275
5.912275	0.0591401932150597
5.91911	0.0546772781520643
5.925945	0.160443485591386
5.93278	0.315692123035401
5.939615	0.620739311572332
5.94645	0.490984466481497
5.953285	0.316311451029916
5.96012	-0.510405090986184
5.966955	-0.0864769555395551
5.97379	0.2686644839905
5.980625	0.413181856367131
5.98746	0.406733338218905
5.994295	0.273131152556563
6.00113	-0.382129126075992
6.007965	-0.382129126075929
6.0148	-0.389493498955337
6.021635	-0.41291535765437
6.02847	-0.309371223989064
6.035305	-0.114038928043956
6.04214	0.248988621282154
6.048975	0.331858460441935
6.05581	0.439801699619304
6.062645	0.587637168644964
6.06948	0.943187740001673
6.076315	1.28224166568812
6.08315	1.64463111950505
6.089985	2.23340559955775
6.09682	2.23195674740102
6.103655	2.11553809845728
6.11049	0.638947554609032
6.117325	0.167387466135215
6.12416	-0.136586220544755
6.130995	-0.140970312044807
6.13783	-0.133966275453077
6.144665	0.00779602572400427
6.1515	0.500409512506047
6.158335	1.01659875161012
6.16517	1.44774487331907
6.172005	2.08590043879576
6.17884	1.3829631651
6.185675	0.233085029085415
6.19251	-1.50069554009262
6.199345	-1.82080928965835
6.20618	-2.21008508543964
6.213015	-2.66031026288057
6.21985	-2.95639783976452
6.226685	-2.54024696252706
6.23352	-2.1042325474314
6.240355	-1.41346788395394
6.24719	-1.41044631404141
6.254025	-1.40898244787272
6.26086	-1.4134678839537
6.267695	-0.808147962691586
6.27453	-0.431487690481764
6.281365	-0.156363427834054
6.2882	-0.0921072100345429
6.295035	-0.0705395818158548
6.30187	-0.0742668102915184
6.308705	-0.0742668102915184
6.31554	-0.0689180685213071
6.322375	-0.0588736945023078
6.32921	0.553754297094343
6.336045	0.672732835081792
6.34288	0.726175210747949
6.349715	0.775346100003931
6.35655	0.777485596712017
6.363385	0.771209739701751
6.37022	0.582506130048557
6.377055	0.290483596909952
6.38389	0.0694022704078729
6.390725	0.0694022704078729
6.39756	0.0694022704078733
6.404395	0.069402270407885
6.41123	0.0694022704078729
6.418065	0.385747502964705
6.4249	0.603146643027078
6.431735	0.874975330043747
6.43857	0.708616323729677
6.445405	0.662921178248682
6.45224	0.65947170899466
6.459075	1.1918685740381
6.46591	1.07943239177373
6.472745	0.78774767390483
6.47958	0.537328967981011
6.486415	0.00370095395468679
6.49325	-0.572716994233339
6.500085	-1.038902066416
6.50692	-1.14601953493412
6.513755	-1.34948191836993
6.52059	-2.57308260674165
6.527425	-2.62105237503914
6.53426	-2.50948325196655
6.541095	-1.77264058570218
6.54793	0.0767140942453297
6.554765	0.878905247681231
6.5616	0.874975330043748
6.568435	0.471443729881078
6.57527	-0.0134225267160367
6.582105	-0.833660522559731
6.58894	-0.924701737743234
6.595775	-1.09423996109545
6.60261	-1.34163334360401
6.609445	-1.38877734124203
6.61628	-0.829381529143503
6.623115	-0.156363427834027
6.62995	0.714625682027293
6.636785	0.791700112560289
6.64362	0.833273911751101
6.650455	0.536326782680984
6.65729	0.31956198462492
6.664125	0.176433408357062
6.67096	0.17202304233601
6.677795	0.17202304233601
6.68463	0.0576462990224348
6.691465	-0.361604971690361
6.6983	-0.492669789326985
6.705135	-0.534581403787458
6.71197	-0.53092924537173
6.718805	-0.497057634330049
6.72564	-0.335668265983548
6.732475	-0.0640047330987153
6.73931	-0.0640047330987052
6.746145	-0.0640047330987052
6.75298	-0.0640047330987052
6.759815	0.000893333713200122
6.76665	0.0524064088390796
6.773485	0.0999482777945473
6.78032	0.0950574633899067
6.787155	0.0950574633899067
6.79399	0.179905398628937
6.800825	0.798009751097644
6.80766	0.959980912408637
6.814495	1.04429960372535
6.82133	1.04429960372517
6.828165	1.05180660971845
6.835	0.995327650128015
6.841835	0.833927021272493
6.84867	0.887650909663396
6.855505	0.930493392867205
6.86234	0.987858179164698
6.869175	1.07809239120393
6.87601	1.04562834378599
6.882845	0.982727140568291
6.88968	0.97783632616367
6.896515	0.333795267988271
6.90335	-0.376502625084005
6.910185	-1.83421304885907
6.91702	-1.90945576992971
6.923855	-1.96813803577918
6.93069	-1.97275109096205
6.937525	-1.09557245465951
6.94436	-0.55636673517995
6.951195	-0.361604971690302
6.95803	-0.35430065485884
6.964865	0.0634191866311408
6.9717	1.31624464933474
6.978535	1.23965066718551
6.98537	0.857900644911997
6.992205	0.100188501986314
6.99904	0.298654972933651
7.005875	0.371773211308194
7.01271	0.433706010752831
7.019545	0.438495480576472
7.02638	0.0792251877500539
7.033215	-0.329328599422191
