time	Ins41
1.18901450725363	-1.58628357934664
1.19584792396198	-1.331357337644
1.20268134067034	-1.01768887955728
1.20951475737869	-0.654096432694561
1.21634817408704	-0.253441141363591
1.2231815907954	0.16753122007614
1.23001500750375	0.588956657382409
1.23684842421211	0.989282268946992
1.24368184092046	1.3472463392422
1.25051525762881	1.64410489591052
1.25734867433717	1.86566200854806
1.26418209104552	2.003655283989
1.27101550775388	2.05620215292132
1.27784892446223	2.0272743045722
1.28468234117059	1.92542726088106
1.29151575787894	1.76216526913695
1.29834917458729	1.55032734783983
1.30518259129565	1.30277162469579
1.312016008004	1.03148379520916
1.31884942471236	0.747105197689736
1.32568284142071	0.458797112145953
1.33251625812906	0.174329924592422
1.33934967483742	-0.0997075357089269
1.34618309154577	-0.357660056770936
1.35301650825413	-0.59457465861746
1.35984992496248	-0.8060182471672
1.36668334167084	-0.987960316686659
1.37351675837919	-1.1367262429345
1.38035017508754	-1.24902083578889
1.3871835917959	-1.32201869807541
1.39401700850425	-1.35351568144145
1.40085042521261	-1.34213264595141
1.40768384192096	-1.28755753515597
1.41451725862931	-1.19080390162523
1.42135067533767	-1.05445393353258
1.42818409204602	-0.882843546816901
1.43501750875438	-0.682139450084779
1.44185092546273	-0.460257622408611
1.44868434217109	-0.226583899768265
1.45551775887944	0.00851680036873278
1.46235117558779	0.23437698562211
1.46918459229615	0.440818248368413
1.4760180090045	0.618949754164255
1.48285142571286	0.761849213128496
1.48968484242121	0.865017013845579
1.49651825912956	0.926538709234145
1.50335167583792	0.946951897679281
1.51018509254627	0.928871357911893
1.51701850925463	0.876464089430941
1.52385192596298	0.794875954578716
1.53068534267134	0.6896969999837
1.53751875937969	0.566523480551046
1.54435217608804	0.430642715728029
1.5511855927964	0.286840658809878
1.55801900950475	0.139315206603119
1.56485242621311	-0.0083293813302616
1.57168584292146	-0.153032401808787
1.57851925962982	-0.292193251881791
1.58535267633817	-0.423572132186209
1.59218609304652	-0.545187676159808
1.59901950975488	-0.655220304315887
1.60585292646323	-0.751927218016343
1.61268634317159	-0.833573117910932
1.61951975987994	-0.898379791076848
1.62635317658829	-0.944497454451533
1.63318659329665	-0.97000097287126
1.640020010005	-0.972914583575965
1.64685342671336	-0.951269376674566
1.65368684342171	-0.903198182049181
1.66052026013007	-0.827072393944346
1.66735367683842	-0.721684067431198
1.67418709354677	-0.586473727614507
1.68102051025513	-0.421798986232962
1.68785392696348	-0.229230584252146
1.69468734367184	-0.0118505780415572
1.70152076038019	0.225487304830775
1.70835417708854	0.475990324424065
1.7151875937969	0.730918758482955
1.72202101050525	0.979803961401764
1.72885442721361	1.21094087366306
1.73568784392196	1.41216158040707
1.74252126063032	1.57183351664986
1.74935467733867	1.67995542295414
1.75618809404702	1.72917021488859
1.76302151075538	1.71550269194674
1.76985492746373	1.63867603181949
1.77668834417209	1.50195574421276
1.78352176088044	1.31158154245705
1.79035517758879	1.0759360773617
1.79718859429715	0.804636122036518
1.8040220110055	0.507712673274701
1.81085542771386	0.194989728670065
1.81768884442221	-0.124295944486047
1.82452226113057	-0.441648092194408
1.83135567783892	-0.749286306227349
1.83818909454727	-1.04000606659826
1.84502251125563	-1.30698445050843
1.85185592796398	-1.54358273712392
1.85868934467234	-1.74318561505255
1.86552276138069	-1.89910762728112
1.87235617808904	-2.00459310492801
1.8791895947974	-2.05293645777106
1.88602301150575	-2.03775362269572
1.89285642821411	-1.95343869474049
1.89968984492246	-1.7958358823142
1.90652326163082	-1.5631376154579
1.91335667833917	-1.25697614101973
1.92019009504752	-0.883601777796443
1.92702351175588	-0.454937159486777
1.93385692846423	0.0108183803647544
1.94069034517259	0.489437772623855
1.94752376188094	0.952130769438329
1.95435717858929	1.36834669821951
1.96119059529765	1.70959894185822
1.968024012006	1.95350221427883
1.97485742871436	2.08693449917729
1.98169084542271	2.10739900359993
1.98852426213107	2.02226241479397
1.99535767883942	1.846290426737
2.00219109554777	1.59839646091886
2.00902451225613	1.29855785219819
2.01585792896448	0.965529520569684
2.02269134567284	0.615555766945725
2.02952476238119	0.26195734857693
2.03635817908954	-0.0846767737726524
2.0431915957979	-0.415972261933094
2.05002501250625	-0.725144434965839
2.05685842921461	-1.00640545177797
2.06369184592296	-1.25447793445171
2.07052526263132	-1.46424456824119
2.07735867933967	-1.63053841176898
2.08419209604802	-1.74806941648755
2.09102551275638	-1.81148399273597
2.09785892946473	-1.81556144856128
2.10469234617309	-1.75555873964522
2.11152576288144	-1.62771781371674
2.11835917958979	-1.42994239930072
2.12519259629815	-1.16262851131808
2.1320260130065	-0.829592043492653
2.13885942971486	-0.438977397325316
2.14569284642321	-0.00395881851075804
2.15252626313157	0.457021349423402
2.15935967983992	0.920759352552007
2.16619309654827	1.36075646405955
2.17302651325663	1.74966063758134
2.17985992996498	2.06238682266798
2.18669334667334	2.27930201223995
2.19352676338169	2.38870250315719
2.20036018009005	2.38793784801396
2.2071935967984	2.28293663953121
2.21402701350675	2.08639012050262
2.22086043021511	1.81521360827113
2.22769384692346	1.4879866558867
2.23452726363182	1.12289630942408
2.24136068034017	0.73641850542366
2.24819409704852	0.342717583668845
2.25502751375688	-0.0464038646023242
2.26186093046523	-0.42121505303942
2.26869434717359	-0.773612911333586
2.27552776388194	-1.09665878761503
2.2823611805903	-1.38417936088833
2.28919459729865	-1.63047517000596
2.296028014007	-1.83015444804922
2.30286143071536	-1.97809674578065
2.30969484742371	-2.0695464394432
2.31652826413207	-2.1003361042496
2.32336168084042	-2.06723886526308
2.33019509754877	-1.96844212049336
2.33702851425713	-1.80411829434046
2.34386193096548	-1.57703981366291
2.35069534767384	-1.29314781178517
2.35752876438219	-0.961945325694031
2.36436218109055	-0.596560511302066
2.3711955977989	-0.213333454512993
2.37802901450725	0.169159234491586
2.38486243121561	0.531608587705679
2.39169584792396	0.855816959835288
2.39852926463232	1.12655397095954
2.40536268134067	1.33304389848724
2.41219609804902	1.46977515336844
2.41902951475738	1.53650209988642
2.42586293146573	1.53752571591009
2.43269634817409	1.48050519783017
2.43952976488244	1.37511299709825
2.4463631815908	1.23180226271172
2.45319659829915	1.06085190634376
2.4600300150075	0.871743402988582
2.46686343171586	0.672840696052584
2.47369684842421	0.471301319875274
2.48053026513257	0.273136722300026
2.48736368184092	0.0833498078967187
2.49419709854927	-0.0939039469539692
2.50103051525763	-0.25516661701122
2.50786393196598	-0.397558427822109
2.51469734867434	-0.518696800040082
2.52153076538269	-0.616654415469968
2.52836418209105	-0.689952392691884
2.5351975987994	-0.73758204716842
2.54203101550775	-0.759047136405837
2.54886443221611	-0.754417399475153
2.55569784892446	-0.724383335055346
2.56253126563282	-0.670301536564327
2.56936468234117	-0.594219752933076
2.57619809904952	-0.498871525847909
2.58303151575788	-0.387632134719514
2.58986493246623	-0.264430886467286
2.59669834917459	-0.133619473820736
2.60353176588294	0.000198223121405749
2.6103651825913	0.132363704903794
2.61719859929965	0.258372708417016
2.624032016008	0.374076409004757
2.63086543271636	0.475856033492575
2.63769884942471	0.560755065840352
2.64453226613307	0.626558966644714
2.65136568284142	0.671819558732236
2.65819909954977	0.695828479627066
2.66503251625813	0.698549974253662
2.67186593296648	0.68052684090637
2.67869934967484	0.642774229410455
2.68553276638319	0.586674514681252
2.69236618309155	0.513883351333929
2.6991995997999	0.426253146417872
2.70603301650825	0.325776394555822
2.71286643321661	0.214548209049557
2.71969984992496	0.094745276986243
2.72653326663332	-0.0313825823368924
2.73336668334167	-0.16151222737026
2.74020010005003	-0.293241886602635
2.74703351675838	-0.424083515990218
2.75386693346673	-0.551454909026078
2.76070035017509	-0.672673220327199
2.76753376688344	-0.784951535595975
2.7743671835918	-0.88540051922943
2.78120060030015	-0.971037942422004
2.7880340170085	-1.03880993092981
2.79486743371686	-1.08562893405051
2.80170085042521	-1.10843453635338
2.80853426713357	-1.10428409278767
2.81536768384192	-1.07048045395812
2.82220110055028	-1.00474329825238
2.82903451725863	-0.905428164291067
2.83586793396698	-0.771792383273355
2.84270135067534	-0.604298940172519
2.84953476738369	-0.404937333403844
2.85636818409205	-0.177525064578281
2.8632016008004	0.0720636631782395
2.87003501750875	0.335809973040755
2.87686843421711	0.603676258881485
2.88370185092546	0.864007001138234
2.89053526763382	1.10422903586531
2.89736868434217	1.31181525568938
2.90420210105053	1.47540206407956
2.91103551775888	1.58588712623845
2.91786893446723	1.63730789714846
2.92470235117559	1.62733219250178
2.93153576788394	1.55727708451687
2.9383691845923	1.43168426117999
2.94520260130065	1.25757835250977
2.952036018009	1.0435866604982
2.95886943471736	0.799094065265753
2.96570285142571	0.533559142607917
2.97253626813407	0.256052325484999
2.97936968484242	-0.0249822463416858
2.98620310155078	-0.301779640615215
2.99303651825913	-0.567179088313966
2.99986993496748	-0.814480501223352
3.00670335167584	-1.03728471327258
3.01353676838419	-1.22935892879886
3.02037018509255	-1.38455922146423
3.0272036018009	-1.4968356197034
3.03403701850925	-1.56034275413078
3.04087043521761	-1.569678901584
3.04770385192596	-1.52027546117879
3.05453726863432	-1.40895267710992
3.06137068534267	-1.23463978288684
3.06820410205103	-0.999222665841723
3.07503751875938	-0.708425986025409
3.08187093546773	-0.372562337757307
3.08870435217609	-0.00690444494551566
3.09553776888444	0.368607005745329
3.1023711855928	0.730564467832772
3.10920460230115	1.05427186464544
3.1160380190095	1.31666327264008
3.12287143571786	1.49938768786962
3.12970485242621	1.59128846204799
3.13653826913457	1.58960106601149
3.14337168584292	1.4995875811827
3.15020510255128	1.33284264783812
3.15703851925963	1.10488587936267
3.16387193596798	0.832739911404522
3.17070535267634	0.533009819923941
3.17753876938469	0.220684032664664
3.18437218609305	-0.0913777922265945
3.1912056028014	-0.392446254280128
3.19803901950976	-0.673624557921789
3.20487243621811	-0.927433412929498
3.21170585292646	-1.14740659007989
3.21853926963482	-1.32777387643755
3.22537268634317	-1.4632702198152
3.23220610305153	-1.54908683969962
3.23903951975988	-1.58096861458663
3.24587293646823	-1.55545663122218
3.25270635317659	-1.47026929433722
3.25953976988494	-1.32480420433363
3.2663731865933	-1.12072213334134
3.27320660330165	-0.862543007250514
3.28004002001001	-0.558145642461609
3.28687343671836	-0.219027980112196
3.29370685342671	0.139830686208833
3.30054027013507	0.500638316743906
3.30737368684342	0.84403838734474
3.31420710355178	1.15084574394757
3.32104052026013	1.40401449753484
3.32787393696848	1.59046089291527
3.33470735367684	1.70235118763954
3.34154077038519	1.73758685049244
3.34837418709355	1.69943763405283
3.3552076038019	1.5954977867699
3.36204102051026	1.43628241522598
3.36887443721861	1.23379945748866
3.37570785392696	1.00034952857412
3.38254127063532	0.747678616408695
3.38937468734367	0.48649252363097
3.39620810405203	0.226266895127406
3.40304152076038	-0.0247441025952555
3.40987493746873	-0.259395890848518
3.41670835417709	-0.471515460691394
3.42354177088544	-0.655791089454076
3.4303751875938	-0.807722329233007
3.43720860430215	-0.923645733761734
3.44404202101051	-1.00083851376936
3.45087543771886	-1.03769100314118
3.45770885442721	-1.03392744999044
3.46454227113557	-0.9908419594521
3.47137568784392	-0.911502827824968
3.47820910455228	-0.800866742395639
3.48504252126063	-0.665739480107781
3.49187593796898	-0.514528212998789
3.49870935467734	-0.356757460052947
3.50554277138569	-0.202366262294378
3.51237618809405	-0.0608601339383966
3.5192096048024	0.0595589152934046
3.52604302151076	0.152737489184272
3.53287643821911	0.21506070205864
3.53970985492746	0.245611532056231
3.54654327163582	0.245999780156119
3.55337668834417	0.219930073517308
3.56021010505253	0.172619289882504
3.56704352176088	0.110178380574317
3.57387693846923	0.0390488627014822
3.58071035517759	-0.0344544110106858
3.58754377188594	-0.104480107553804
3.5943771885943	-0.165869753992262
3.60121060530265	-0.214306075153343
3.60804402201101	-0.246409071654857
3.61487743871936	-0.259803190199561
3.62171085542771	-0.253169670393286
3.62854427213607	-0.226287843574324
3.63537768884442	-0.180059705563844
3.64221110555278	-0.116504793870053
3.64904452226113	-0.0387083378609356
3.65587793896948	0.049294224171453
3.66271135567784	0.14270827510366
3.66954477238619	0.236248671388346
3.67637818909455	0.324474601059984
3.6832116058029	0.402164675808432
3.69004502251126	0.46469433842446
3.69687843921961	0.508372087961122
3.70371185592796	0.53069427777875
3.71054527263632	0.530490298944381
3.71737868934467	0.507947989456532
3.72421210605303	0.46452834603585
3.73104552276138	0.402794095637762
3.73787893946974	0.326185002504994
3.74471235617809	0.238773065309984
3.75154577288644	0.145024492033138
3.7583791895948	0.0495854041620976
3.76521260630315	-0.0429023396558463
3.77204602301151	-0.127957680723174
3.77887943971986	-0.201397668023275
3.78571285642821	-0.259466624826697
3.79254627313657	-0.298967947180319
3.79937968984492	-0.317406446725267
3.80621310655328	-0.313144146015582
3.81304652326163	-0.285565586922948
3.81987993996999	-0.235240386957722
3.82671335667834	-0.164061678100895
3.83354677338669	-0.0753305741349787
3.84038019009505	0.0262487496629424
3.8472136068034	0.134698358305009
3.85404702351176	0.243045684781667
3.86088044022011	0.343757507557057
3.86771385692846	0.42930394600782
3.87454727363682	0.492794240684844
3.88138069034517	0.528598998630127
3.88821410705353	0.532863578962814
3.89504752376188	0.503831156293161
3.90188094047024	0.44193027251347
3.90871435717859	0.349629969296763
3.91554777388694	0.231110563491429
3.9223811905953	0.0918263213018542
3.92921460730365	-0.0619583190532688
3.93604802401201	-0.22359196919504
3.94288144072036	-0.38637801824168
3.94971485742871	-0.543821700202778
3.95654827413707	-0.68979170431023
3.96338169084542	-0.818619374557997
3.97021510755378	-0.925164076451504
3.97704852426213	-1.00487253982714
3.98388194097049	-1.05385525724066
3.99071535767884	-1.06899608556989
3.99754877438719	-1.04810291639966
4.00438219109555	-0.990097745384352
4.0112156078039	-0.895233454091282
4.01804902451226	-0.765312198452985
4.02488244122061	-0.603867495156087
4.03171585792896	-0.416261382745913
4.03854927463732	-0.209643403112923
4.04538269134567	0.00727557202903289
4.05221610805403	0.224660521503124
4.05904952476238	0.43218992157091
4.06588294147074	0.619837232215535
4.07271635817909	0.778695949595231
4.07954977488744	0.901722368294002
4.0863831915958	0.984275249544219
4.09321660830415	1.02436979992769
4.10005002501251	1.02262418026663
4.10688344172086	0.981940388676657
4.11371685842921	0.907007681516504
4.12055027513757	0.803734106475437
4.12738369184592	0.678700732028312
4.13421710855428	0.53870361720432
4.14105052526263	0.390413406516719
4.14788394197099	0.240152054115146
4.15471735867934	0.0937658678232212
4.16155077538769	-0.0434356082903103
4.16838419209605	-0.166706633785752
4.1752176088044	-0.27188599546197
4.18205102551276	-0.355432580965141
4.18888444222111	-0.41448948732357
4.19571785892946	-0.446982706700257
4.20255127563782	-0.451752635856701
4.20938469234617	-0.428708410133994
4.21621810905453	-0.378986201803614
4.22305152576288	-0.305083586134571
4.22988494247124	-0.210934258932225
4.23671835917959	-0.101883293526058
4.24355177588794	0.0154739605567147
4.2503851925963	0.133613222633065
4.25721860930465	0.244562442730879
4.26405202601301	0.340509259062986
4.27088544272136	0.414466679012971
4.27771885942972	0.460903750822254
4.28455227613807	0.476242919828964
4.29138569284642	0.459145965514775
4.29821910955478	0.410551927036027
4.30505252626313	0.333480645995874
4.31188594297149	0.23265849093774
4.31871935967984	0.114046170828271
4.32555277638819	-0.0156515175520032
4.33238619309655	-0.149432831754241
4.3392196098049	-0.28036958982662
4.34605302651326	-0.401894521759003
4.35288644322161	-0.508018913843488
4.35971985992996	-0.593504531075506
4.36655327663832	-0.654015509954872
4.37338669334667	-0.68627077953398
4.38022011005503	-0.688207715214912
4.38705352676338	-0.659154878927799
4.39388694347174	-0.599997317689622
4.40072036018009	-0.513303754235543
4.40755377688844	-0.403373794335929
4.4143871935968	-0.276158808662002
4.42122061030515	-0.139016724227421
4.42805402701351	-0.000281684486138744
4.43488744372186	0.131336154838512
4.44172086043022	0.247463821635523
4.44855427713857	0.340797892083052
4.45538769384692	0.405743989656283
4.46222111055528	0.43886182932774
4.46905452726363	0.439053141811507
4.47588794397199	0.407485474517674
4.48272136068034	0.347298724551017
4.48955477738869	0.263176517174099
4.49638819409705	0.160873300409482
4.5032216108054	0.0467730859163576
4.51005502751376	-0.0724729434211252
4.51688844422211	-0.19021392493674
4.52372186093047	-0.299981329861749
4.53055527763882	-0.395611094506255
4.53738869434717	-0.471338608028615
4.54422211105553	-0.521899622741303
4.55105552776388	-0.542666102290736
4.55788894447224	-0.529839165121503
4.56472236118059	-0.480711917227743
4.57155577788894	-0.394002269075761
4.5783891945973	-0.270238441838766
4.58522261130565	-0.112156938543965
4.59205602801401	0.0749545783348245
4.59888944472236	0.283063979556451
4.60572286143072	0.501462129129572
4.61255627813907	0.717194723469441
4.61938969484742	0.915916252015601
4.62622311155578	1.08313486451656
4.63305652826413	1.20569977346042
4.63988994497249	1.27327593705934
4.64672336168084	1.27950480383419
4.65355677838919	1.22260084084681
4.66039019509755	1.10527555500809
4.6672236118059	0.934060864165897
4.67405702851426	0.718248613382753
4.68089044522261	0.468720462189508
4.68772386193097	0.196906848877288
4.69455727863932	-0.0859797725477513
4.70139069534767	-0.36939610782459
4.70822411205603	-0.643641784807346
4.71505752876438	-0.899836419022922
4.72189094547274	-1.12979108490249
4.72872436218109	-1.32585588141203
4.73555777888944	-1.48080827329175
4.7423911955978	-1.58783065019015
4.74922461230615	-1.6406137889621
4.75605802901451	-1.63361513618396
4.76289144572286	-1.56249311418781
4.76972486243122	-1.42472460218598
4.77655827913957	-1.22038504776727
4.78339169584792	-0.953023606576869
4.79022511255628	-0.630498878983241
4.79705852926463	-0.265564244904926
4.80389194597299	0.124068239090816
4.81072536268134	0.516455607555536
4.8175587793897	0.887102103274811
4.82439219609805	1.21150330038694
4.8312256128064	1.46814950037427
4.83805902951476	1.64131637437195
4.84489244622311	1.72292444983469
4.85172586293147	1.71299688353113
4.85855927963982	1.61869642130404
4.86539269634817	1.45235948833361
4.87222611305653	1.22916615280792
4.87905952976488	0.96503213086653
4.88589294647324	0.675077383765997
4.89272636318159	0.372763967698004
4.89955977988994	0.0696083881481261
4.9063931965983	-0.224710479883806
4.91322661330665	-0.50203110937831
4.92006003001501	-0.755322662336538
4.92689344672336	-0.978330070991244
4.93372686343172	-1.16530760784096
4.94056028014007	-1.3108690174873
4.94739369684843	-1.40996606238322
4.95422711355678	-1.45800023311674
4.96106053026513	-1.45106971168567
4.96789394697349	-1.38635026732921
4.97472736368184	-1.26259951984124
4.9815607803902	-1.08075484722588
4.98839419709855	-0.844564374387851
4.9952276138069	-0.561150187955874
5.00206103051526	-0.241361377019199
5.00889444722361	0.100252345059049
5.01572786393197	0.446004616461733
5.02256128064032	0.776259765676331
5.02939469734867	1.0711880595188
5.03622811405703	1.31285093251688
5.04306153076538	1.48722171679894
5.04989494747374	1.58569830264152
5.05672836418209	1.60576962078713
5.06356178089045	1.55073074424559
5.0703951975988	1.4286055590247
5.07722861430715	1.25062012935375
5.08406203101551	1.02961252606003
5.09089544772386	0.778680659984325
5.09772886443222	0.510224200892355
5.10456228114057	0.235398856092642
5.11139569784893	-0.0360893290074775
5.11822911455728	-0.295959395013143
5.12506253126563	-0.537208611516687
5.13189594797399	-0.75392925908675
5.13872936468234	-0.941147339853297
5.1455627813907	-1.09471664328728
5.15239619809905	-1.21128251514688
5.1592296148074	-1.28831614596427
5.16606303151576	-1.32421048763194
5.17289644822411	-1.31842104080532
5.17972986493247	-1.27162732441382
5.18656328164082	-1.18588354875775
5.19339669834917	-1.06472095674103
5.20023011505753	-0.913161827058627
5.20706353176588	-0.737609222686106
5.21389694847424	-0.54558964977838
5.22073036518259	-0.345348267356559
5.22756378189095	-0.14532524394782
5.2343971985993	0.0464292175752071
5.24123061530765	0.222823432616049
5.24806403201601	0.37819473587799
5.25489744872436	0.508615834373749
5.26173086543272	0.612002244520345
5.26856428214107	0.688023927425702
5.27539769884943	0.737857604318236
5.28223111555778	0.763836704019473
5.28906453226613	0.769060576814397
5.29589794897449	0.75701605893972
5.30273136568284	0.731248425482056
5.3095647823912	0.695101283798551
5.31639819909955	0.651530389589571
5.3232316158079	0.602986682878487
5.33006503251626	0.551359011163778
5.33689844922461	0.497965840427174
5.34373186593297	0.443586201046396
5.35056528264132	0.388521799662494
5.35739869934967	0.332683695640305
5.36423211605803	0.275697711464836
5.37106553276638	0.217022749343023
5.37789894947474	0.156075653008631
5.38473236618309	0.0923555865985469
5.39156578289145	0.0255605364139569
5.3983991995998	-0.0443111863191643
5.40523261630815	-0.116880514434256
5.41206603301651	-0.191332616513197
5.41889944972486	-0.266389586459454
5.42573286643322	-0.34031111811374
5.43256628314157	-0.410921986351021
5.43939969984993	-0.475664519480635
5.44623311655828	-0.531674538886617
5.45306653326663	-0.575880331459322
5.45989994997499	-0.605125772018176
5.46673336668334	-0.616320235261954
5.4735667833917	-0.606618809730496
5.48040020010005	-0.573635837971101
5.4872336168084	-0.51569216005922
5.49406703351676	-0.432090843919339
5.50090045022511	-0.323407058043482
5.50773386693347	-0.191765103393489
5.51456728364182	-0.0410607222323604
5.52140070035018	0.122927167218518
5.52823411705853	0.292598666019394
5.53506753376688	0.458826119308354
5.54190095047524	0.611508735633226
5.54873436718359	0.740369803058172
5.55556778389195	0.835913567114978
5.5624012006003	0.890398339096846
5.56923461730865	0.898650665381336
5.57606803401701	0.858562522247591
5.58290145072536	0.771181611060002
5.58973486743372	0.640402818480331
5.59656828414207	0.472361010815241
5.60340170085043	0.274679340552905
5.61023511755878	0.0557302197888638
5.61706853426713	-0.175972511310118
5.62390195097549	-0.412189494441924
5.63073536768384	-0.645173900421964
5.6375687843922	-0.867724095880292
5.64440220110055	-1.07312236073531
5.6512356178089	-1.25501437824669
5.65806903451726	-1.40727830594155
5.66490245122561	-1.52392316299372
5.67173586793397	-1.59904824453061
5.67856928464232	-1.62689033899386
5.68540270135068	-1.60198366280653
5.69223611805903	-1.51945675016099
5.69906953476738	-1.37548748282743
5.70590295147574	-1.16792713600144
5.71273636818409	-0.897081245076124
5.71956978489245	-0.566594370532805
5.7264032016008	-0.184325450605817
5.73323661830915	0.23697439733057
5.74007003501751	0.679439805457497
5.74690345172586	1.12060938072979
5.75373686843422	1.53489886171651
